Tweet_id,Name,Text,score
917,eleresi_kjd,"nako pumukaw talaga sakin yung ""magyaya ka minsan ng inuman"" HAHAHAHAHAHAH pwede rin naman, at oo naman sksksksksk aalagaan ko sya '",2.2
918,geliinnee,Pasok ka bukas? syempre hinde,2
919,EatsmeKelly,Ala ang cute nyo hahahaha',3
920,smnth_prls,lalaking nacucutean ka na nagkagusto sayo?? except sa mga naging mu/jowa mo pwede ba kahit di nagkagusto saken? si klod ayon cute yon,3
921,jericulala,Crush kita yieee Crush din ketaaa yieee hahahaha sana legit potek haha,2.2
922,ultjoguri,yulyen at it again,1
923,PChrln,@mrydmgo Oonga eh i can feel it HAHAHHAHA',2
924,PiTi_Jay,Standing kay ako lang isa puli. #HomeAlonefor3days,3
925,amesiethyst,sino lagi mo iniiyakan sa call? kikita ko tweet mo eh @deejeyyy and @_taerrified. yan legit yan gago.,2.1
926,shailynneeee,Ano ang ineexpect mo sa grade 9? Mag kakaroon ako ng grade 9 classmates,3
927,Bea_Batman,@xzpnllr yiee,2
928,airaaaaaawr,I sesend ko ba yung email ko o hindi? ',1
929,BrujaDelDemonio,@AltPCOOSec @teddyboylocsin Buti pa si Nancy :,2
930,Isabel_Culala,kaso di nila ako miss ',2.2
931,17sJeongHoney,"Wait lang, hindi ba tatlong Holiday lang yon? O hindi na naman ako marunong magbilang?'",2.2
932,heysaaan,@cayroncortney KAYYY MAO MAN NA PERMI ATO E CHIKA IMO LABLYP OR LIBAK SA MGA TAO AW HAHAHAHAHAHAHAHAHA',5
933,xgabrieleeex,Bkt yzobella pangalan mo sa twitter pati ig? real name ko yun,2
934,HaylaLim,Ngam ni post d group BIG. ',1
935,MrNguni,"@tyengeni1954 Check the shacks near railway......kwa langa,e filipi,e nyanga,khayelitsha. 25 years under AND rule'",2.2
936,mxthyu,@ginoong_galang dati yun. i changed',3
937,yanyanpajar1,AHAHAHAHAHAHAHA,2
938,_Doclnrms,Pero do you think he still care for you? Hahahahaah tanong mo siya,2.1
939,JapanHigo,Check out WEGO Window Deco Room Tote Bag Mini Green Ita Bag Kawaii Lolita F/S Japan #wego #Tote via @eBay',3
940,daegyolk,anoba hshahhahahahhahaha',2
941,briyan1005,@pldt tanggal na pag-ban para makatulong kami sa pagligtas ng mga bees ',1.1
942,IMCTzuyu_,"aaaaaah ilabas niyo ko, mababaliw ako pag nagstay ako sa bahay D:'",2.4
943,dprincesstine_,Hindi naman kailangan ng pera para magparamdam ng pagmamahal e minsan in the simplest way pero andon ang genuine intention sobra sobra na para maramdaman ng babae na minamahal siya. Nanligaw ng nakabike Bumisita sa bahay ng walang pera pauwi Effort is not about money,2.4
944,JeeLTECSON,Last na ni pls',1
945,janaacontreras,"b""sa iyong gf mo lang ikaw magaling, sa kapatid mo'y madamot titingnan ang bagsik mo utoy pag ako ang nakapagdamot sayo. pabasa nyo are sa magaling kong kapatid hahaha dugo pa ga""",2
946,irocker_108,Are you a clean or messy person? clean ako sa kayawan pero sa gamit hindi,2.2
947,Onileeeeiii,@dandairenee Ganyan aq before now u know gano kasakit',1
948,dopexxxaddicted,Kilala ko yung crush mo na sinasabi mong pinsan ni ano hakhak Hell naahhhhh HAHAHAHHAHA shhhhhhh kalang,2
949,khylaespanto,ki la la ni yo la ng na man a ko ka pag may ka i la ngan ka yo',2.2
950,huly4n4,"date? joke,,, haha reject may jowa ako'",1
951,bursikot_devera,hi crush @janengjvr,1
952,dead_kavinsky,I got Daario Naharis!,1.1
953,DragonBallNow,Tate no Yuusha no Nariagari Episode 15,2
954,lloydbriton,heheh,2
955,Horus10Dc,daghaaaaaan kaau!!! dli ma ihap ma ihap pa ang grano sa 1 sack of rice! charisss #altercebu #cebualter',2.1
956,painywise,@deputanya @itadaekimas wala ngayon e HHAHHAHA',2
957,miaomiao48,mahohon trending worldwide,1.1
958,tsokoleytbeng,Nasa batangas na sya :( miss u na',2
959,Rofiqul008,#vape With Me. at Nangalkot Upazila,1
960,jaysonbawic3,Khit ganito chura mo pogi kapadin grabe #HNKPagsilang,2.3
961,almazanjde,Hala oi',1
962,jnbndctvill,sayun plang mu confess ay sayon raman sis go to church,2.1
963,mimicahjoy,hOYYY HAHHAHAHHA',1
964,moirabuddies,NAKAABANG NA POOOO #IdolPhilippines,1.1
965,RockEaves,Lok Sabha Elections 2019: Qatal Ki Raat || || || #India News',2
966,ChibiJulia,Puro gala ako ngayong week a',3
967,softwuff,@INTLWORLDrp shuhua g idle!',1
968,EmarcieSy69,Naririnig ko nanaman sinasabi ni papa pag nkikita ko si chichi :Pano mo msasabing mabuting tao ka kung yung alaga mong aso d mo mapakain sa tingin mo ba kaya nyang mag sandok mag isa??',1.2
969,Almedaarrianeee,"Nagtext siya sakin ng ""labas ka"" then paglabas ko nandon nga siya akala ko pinagttripan ako tas may dala pa pagkain errr!!! Diko tlga makakalimutan li\'l boy na\'to so sweet'",3
970,veiahannah,naalala ko homily kanina',2
971,Markov_27,"b""Nasaan na ba si Marcio, ba't di pa naglalaro at parang wala sa bench?""",3
972,locoretsii,Lezzgooo wala sobra lang tawa ko dito bat ba,4
973,Mhinemhaldita,"Sana meronnnn,..diba!?? #HNKPagsilang Edward as Iking'",1.4
974,da2gebrielarson,Pila Ginawa Ka Mamba I Kanilan A Inugot Kanu Agama Nilan.. Atlist Sekitanu A Mga Bangsamoro Alhamdulillah We Are Sunnie And Our God Is Only One Subhanallah Hu Yarrabi,2
975,NEO_DIDIT,@KunjaloD Ke mang ntate o?',3
976,micolealexaaa,g hehehe,1
977,iamLuhz,Ownnn haha @BTS_twt',1
978,distarche,@Kaleid173 La melancol a de Haruhi Suzumiya',1
979,ptvaira,I deserve a date with @septhaneee date mo daw ako',2
980,jeonthejin,Huhuhu.',1
981,martiyaperdiyen,kadtong 50 dates chuchu na movie ako maremember ani baaa:(( ',2.2
982,montwirtle,Inom next week libre ko sino g?',1
983,ACassandra_LYN,"""At aalis magbabalik At uuliting sabihin na Mamahalin ka\'t sambitin Kahit muli\'y masaktan"" published ""Chapter 1"" of my story ""After Fall "". #AfterFallWP",2
984,Ann18039646,"habang kumakanta tayo narealized ko din na ayy ngayon lang pala to, bukas o makawala di na naman tayo magpapansinan back to strangers again.'",3
985,nchntrssz,halluuu textm8 tika datiii hahahahaha si uly akong maalala sa imohaaa and our callsign awieee u r a nice person jdddd and uyyy stay strong rata sa atng life haaaa &amp; God bless youuuu ',3.1
986,That_Girl_Tolaa,@Cookey_9 Akara n custard ',1
987,Greenisberde,@sawipapi Y-yung sa braids???',1.1
988,mendozaaduana,Si @hashtag_CK Pogi din Ang itsura nun hindi Lang Boses @mor1019 #DyisIsItManila I.A.A. by CK feat Vivoree',2
989,HnnhMGtt,HAHAHAHAHAHAHAHAHAHAHA KAHIT BA JOKE LANG YON E',1
990,jzmndnccdsta,HAHAHAHAHAHA GAGO',5
991,kezfrancisco,This is me sa Yakimix hahahaha',2.3
992,GCsecretfiles,hi miss A.M.M. sana mabasa mo to. pa dm naman para malaman ko yung twitter mo. cbalover',2.2
993,Sharamay8,i follow nyo po sana ako huhu #MagandangBuhay4LAYF',2
994,_auhseypcns,"So don\'t say ""I love you"" kung wala pa kayong commitment :))",4
995,27th_siway,"b""Pumunta akong batangas para masira tiyan ko, magasgasan to masugatan ng bongga ganon. That's it. Lol""",1.1
996,FGhaffora,@MohdNad42160117 @IndiaToday,2
997,btsandtxtloves,HAHAHAHAHAHAHAHAHAH',1
998,JamesMadera01,@kmcyanne Pakan.on ko niya as a fren',1.1
999,Jean_Marie_29,Hahahaha mas on pa kung on the road ako hahaha kaysa dito sa bahay may pa karaoke ipupush ko pa den talaga ang manuod ng TV hahahaha #IdolPHRegineV Queen Regine',2
1000,jaelram1,"@ Mongpong, Marinduque, Philippines",1
1001,Bea_Christinee,"b""Ang tagal di nagkita pero walang nagbago HAHAHA that's goretti'18""",3
1002,sphrsll,I will miss you mabato at putik! HAHAHHA,2.3
1003,denmarkumipig3,HAHAHA',1
1004,jmesmrve,Gulat ako sa sinabi ni ate ni a na dalawang sayaw bawat service :((',2.2
1005,thechingbone,Hahaha cutie',2.2
1006,AnnaRendora,"AYOKO TALAGA NG GANITONG MOOD, MAY NADADAMAY PA AKO KAINISSSS HERE I GO AGAAAAAIN WALANG PAKIALAM SA MUNDO'",2.4
1007,wonhaniikka,"b""sige, habol ko 'yung cupsleeve ni seojoon hihi""",2
1008,Faiq92611477,Huakakakakakak ',1
1009,maymaydodong,Malaki n c iking #HNKPagsilang Edward as Iking',1
1010,shanniadyannn,"kantang nagpapaiyak sayo? who am i ata yun,yan kase yung song na fav ni lolo namin yan din kanta nung namatay sya skl",2.2
1011,Impatriciamayyy,HoOooy nakakaloka na mga O.M.G ko na addict narin ako HAHAHA',3
1012,ajesthetic,me nung nalaman ko iba crush niya huhu',3
1013,IMCmin9yu,@IMCKSG Ay may ibang M ba',1
1014,CarolAllado,@DreamscapePH Subrang cute #HNKPagsilang # @Barber_Edward_ @ed @maymayentrata07 @May Edward as Iking',2
1015,midarebot_eng,Kakakaka! I just beat Yamabushi in arm wrestling!',1.3
1016,alvnmiranda,"b""I'm at Acienda Designer Outlet in Silang, Calabarzon",3
1017,illuminaeoumie,bumalik lang ako sa makati nagbreakout ako agad my g fjdnkfldlw',1
1018,JustineMagie,"b""I love u even though you're a damn smoker! basta wag mo lang saken bubuga hahahahaha lab u """,3.3
1019,KimmyTienzo,Yung hindi mo alam kung ano susuotin sa shoot kaya yung photographer na yung pinagdecide mo. HAHAHAHA,1
1020,RonRonUwoah,Yung may teacher kayong sunod-sunod ung pinapagawa tas bukas na pasahan,2
1021,jngchnw_,cutie naman ',1.1
1022,dxnicurly_,arghh ang ganda talaga ni jess',2.2
1023,mariangellopes,"WALA NG ATRASAN, WAG KA NG BABALIK SA BATAAN HAHAHAHAHAHAHAHAHAHAAHAHAHAHAH CHAR,,,,.,,,..,, wag kang makakalimot :""""""""( mamimiss ka namin,,,.,,,,..,,, pwe'",2
1024,pauemmanuelle,"@ivanna_aure : megende : 10 : I miss you vanae See you sa tuesdayyyy! For now, magcram muna tayo HAHAHHAHA i love u '",1.1
1025,Junrin23,Dili daw kay lahi nasad daw,2.1
1026,jaromarie,"wawa naman ako, di ko mapanood. O sya, tweet na alang ako #HNKPagsilang Edward as Iking'",2.3
1027,TinaCueva,Lupigan gud kos aning bata ',3
1028,eyaisdead,Hi ate girl kontrolin mo bff mong si jap mukhang tanga na eh gamitin niya utak niya kamo. Thnx baket ko kokontrolin ano yun may kontroler,4
1029,darylcrisjala,Kahayag ba,1
1030,dianaroselaygo1,nagmamaganda kahit hindi HAHAHA,2.4
1031,potatopeys,Gusto din kitaa i kiss sa cheeks ',3
1032,potatopeys,Gusto din kita i treat ng food tasssss kwentuhann tayo kahitt walang kwentaa pero ikaw uli mag sisimula ng conversation hehehe mahiyain crushy mo ehh heheheh #claimed',4
1033,xlemblue,FEEL NAKO DIRI NAJUD KO MATULOG SA BLEACHERS OMGGG,3.1
1034,dnrchmn,HAHHAHAHAHAHAH ',1
1035,dreyeeey,ganda mana kay tita,1.1
1036,kaicamingay,naks kung makangiti kala mo naman talaga nakausad na. hahahaha,1
1037,jeangiwa,Walang kwenta kausap,5
1038,Vusi_Bason,#uMjoloWithAzola sugar mommy nyana,1.1
1039,Elaine88632009,# SBScheat',2
1040,entinggggg,mahal mo paba ex mo? Sino bang ex? Hahahahaha,2.1
1041,_Aldwel,Inaasar moko? luh,1
1042,maricar_lloren,Hahaha,1
1043,Rosemhalamaras1,avaaaaaa mabubulok,2.3
1044,stanningblackp,"b""@emlogriego ba't umiiyak- ahdns""",2
1045,_rookiemonster,Marami pero leaning towards @Fab_Overload ;&gt;',1
1046,hoshigabb,HOY NAGPOST SI GABB NG COVER WTF ANG TAGAL KO NG GUSTO NA MAGUOLOAD SIYA NG COVER we don t deserve her. Please vote for Gabb #MNL48',2
1047,vlattaeee,LOOK AT KIM TAEHYUNG GO,1.1
1048,VersaillesRouge,Haha',1
1049,escioo,iwan ko nalang dito,1
1050,rockkateteer,Sino crush mo ngayon k8? paul8 ul8 ba tayu dit0??? brent manz0 ngaaaaa,2.1
1051,tine_fd,@kttznpnd0303 Thank u frennn hihi misyoutoo and loveyoutoo mwahmwah ',1
1052,yla_copara,"ayaw e give up ang butang nga kabalo ka nga kaya pa nimo e fight, lisod maghuwat pero mas lisod ang magmahay'",3
1053,Sadlilly1,@KhawarHadeed Hahaha nahi matlab other tweepers join hosaktay k nahi ye pooch rai ',1
1054,no1_hyunjinist,WHAT JUICE HAHAH IHI YON',2
1055,helloitsmaeka,"@jay_csgabriola tbh super bait mo, and sweet!!! tapos nasasabihan kodin sya ng problem ko thank u gal sa lahat, love u! '",5
1056,JerichoMG93,@iamjazyyypullan ay d n ba?? HAHAHAH saan?',2
1057,_tresekayeeee,Bat kasi di pa tinapos last week e',1.1
1058,marieclaraa,Katulad padin ba ng dati? O may ibang nagbago? may nagbago.,2
1059,trishatohey,ANO BANAMAN YUNG SAGLIT LANG TANGINA E',5
1060,LittleSprout6,"@tubirfess Mas kaesang, is dat u?'",2.2
1061,aavocachaeng,@jichukrunk Galit n galit eh no? Skskksksksks salamat phoewzx',1
1062,jjannangggg,baka isumpa niya ako yun pag ginalaw ko e HAHAHAHAHAHA',2.2
1063,veroxnicka,@chemecono_ oo nga. mapapapatay ka nalang tv e',1
1064,JLoi8,@armainelovers @reccasensei alam ba ng daddy alden mga pingggawa ng anak .. ka c grabe pg tanggol nya sa anak nya tungkol sa bakla isyu.. need daw proof .. di n ba kilala daddy bae yong anak nya?!',1
1065,AndradaAlbert,Hu u ka tang ina mo pag pumayat ako. Ahahah',5
1066,loooiquinto,Never gonna give u up pag ikaw ginive up ko? HAHAHHA,2
1067,Thesky_SA,"b""Cassper o berekile bana jaang maabane ko The Stone? @casspernyovest - Taramo nna ke keitumeletse di Jay Jay's ko Itsoseng Friday",2
1068,melodrama1989,1,1
1069,ohitssummertime,"b""Nakakatuwa din talaga tong Riverdale e. One moment they're friends, then next hindi na. Hahahahaha""",2.1
1070,jninejoi,"""mingaw nasab ang balay"" sksksks mama u makin\' me emotional chz'",1
1071,_pjmangel,@BTS_twt jin im eating carrots are u proud of me AHHAHAAHAHAHAHAHAHA',1
1072,flrsdeza,@grasyuugh bago o dati na?',1.1
1073,r_chng,Satisfying yung mango graham kaso naumay ako e hahahahaha di po kasi ako mahilig na sa matatamis hehe',1
1074,_loreliemontejo,@elmariachill kala mo naman mawawala ako e nagpahatid pa',2
1075,JhayAckles,Asan n yung ulol na yon ?',3.1
1076,miadyanne18__,@jhaztineshaine @Addubelle yieeeeee parang meron ka bebs h ',1
1077,delacruzgdr27,alaws naman makalaro ngayon e',2.2
1078,martinezneknek,buti nga nahihiya e ikaw nga antigas pa ng mukha mo',2
1079,Sandengspades,"b""Ewan ko ba kung guni guni ko lang o may tumawag saking 'par' sa 3rd floor ng sm,, iDUNNO OK""",1
1080,lemonaadeeee,"b""Na kahin jahan me ama'n mili //""",2
1081,Bastabarroso1,Mythic na ang isa ko ka pinsan di mga kaupod niya mga top 1 regional hays u so high',4
1082,baaaaayq,@ljrightkillme @blesirozplm @thenameis_yna Tara o kahit auq mangitim HAHAHAHA',3
1083,maryangelaDL,"sila n kase yung may pa dp background yung mga lugar na pinag bakasyunan nila, hanggang kwarto, banyo, sala at kusina lang ako eh '",2
1084,ainturbuzines,@cobaatebak Hua luv u makasi ',1.3
1085,KalaPatti,@anjilinmari June o July to mami. Nakalinya na ang mga drawing na swimming eh hahaha',1.2
1086,kentsfajilago13,Mas gusto ko pa den version ng meteor garden sa korea e i mean boys over flower pala sa korea',1
1087,skawngur_,"La. Kung alam ko lang e di nagvlog na ako kanina sa Chateau, lol'",3
1088,Belllaay,Big smile si marinel nung nakita nya ang adobo at carbonara sa mesa HAHAHAHAHAHAHA LOVE U MA',1
1089,erianepatrice,Sino pinkamahal mo dun sa mga naging jowa mo nyyyyahhahaha? wala nanggago lahat,1.1
1090,asapgleenas_,@A_Azeezz baba bless me na,2
1091,CamilaLNMS,@CondesJandie Hahahahahahaha kinemeng sken ker wala naman talab,3
1092,DarlingOfThePEx,"Gayahin ko si sis @majasuperstar, these are my favorite Kdramas. Nakakamiss din manood ng Kdramas",1
1093,lavs_irene,pero mukha ako ditong nagtatawag sa mga housemates ko kasi baka nakalimutan kong bunutin yung pagkasaksak ng plantsa HAHAHAHAHA',1.1
1094,czaerinnaa,gurl ',1
1095,inspiriluv,"meron nielwink edit during skydiving na Youth ni Troye Sivan bgm e, everytime nagpplay tuloy to nielwink na naman naalala pwede ba nielwink :('",2
1096,knicoleeee_,omgggg gusto kayko mag watch sa endgame but wa pako ka watch sa capt marvel :((((',1.1
1097,its_shessa,#NewPumaProfilePic HAHAHAHA,2
1098,_amrel,"Favorite brand sa pen? ""Test good"" na bp kay tag P5 ra my pen since g8 ata?? daghan sad kaykog stock dri sa haus 3 ka box skl",2
1099,zenntea,hay mamimiss ko na naman tong hamster na to,1.1
1100,aavibais_,,4
1101,metersaceveda,@lennyacapulco_ kailangan mo ng funds para sa twice diba ...... HAHHAHAHAHA',1
1102,HulyoV,@samoa_twt e sulod tikag sako run!',1.1
1103,UberTangkad,Bat na ako mag rerebyu e 24 pa pala exam ',3
1104,yeschanbaek,@yeolalot magaling ako diyan siz,2.1
1105,alyjenver,Pati sa pag - aaral niya noon sa Math nandon ako,2
1106,suarezkimmyyy,taga holy lang din yang umaaway na yan sa inyo yas gurl hahahah,1.1
1107,enajraaaa,Hindi ko alam kung sa akin ka naka tingin o assuming lang talaga ako ',3
1108,hyiuunjin,@christdskz Acan dong ehehe ( ),1
1109,gellyTinn,ba t pabago bago isip nila? ',2
1110,Elainesoya,Heh kweli....,3
1111,sielkim,"b""shout out sa mga ph armys d'yan, kumusta naman kayo? """,2.1
1112,nackli,Anu na self haha tax pa bukas Me to me:,2
1113,angPasimuno,"b""It's official: eto ang pinaka makalat na Holy Week so far""",4
1114,andyyyahh,80 s style hahahaha',1
1115,ToughCooKie_XwX,Dk hoshi plz ',2
1116,iampoyo__,I D O L P H I L I P P I N E S ',3.3
1117,QueenKokoshot,2012~2019 Lay ( ) - 91 Name: Zhang Yizing / Zhang Jiashuai Birth date: 7 October 1991 Ig: zyxzjs Power: Healing (Unicorn) weareone.exo #exo #zhangyixing #lay #layzhang #exolay,1
1118,retrxgue,@ChristianDaveVi Corps EX-O. Isip bata pero nilulugar din naman hehe may mga oras na kailangan talaga magpaka-kuya sa mga subordinates niya kaya laging tinitingalaan. Loyal sa mga taong close sa kanya. Agyamanak ta naggayyem ta yieee labyu buddy ',3
1119,hynie_04,tangina HHAHAHAHHHAHA',5
1120,nowayjt,@SethTheSimpsons Tutup la lutut tu bang :p',1
1121,RafufuKacchan,Gagraduate ako in JESUS name!',4.4
1122,agcaoilimaria_,Praying for a safe trip to those who are travelling tonight. Nasa Ilocos Norte pa lang kami pero dalawang aksidente na ang nadadaanan namin. ',5
1123,kevinestolano,"Nagwagi na po ang DATE. Sa mga mag vote dyan, dm me tapos I ll set you guys up sksksksksks @arpanalo ready ka na ba?'",4
1124,JetMonticello,"b""Itutulog na lang Ang lungkot na nadarama Itutulogna lang Bigat na dinadala Sana'y pagsapit ng umaga'y mawala na Ang sakit na dinulot ng yong paglisan""",1
1125,tinyoreo_,My baby bala bala FREYAAA',1.1
1126,Tulisa_Fans_,Tulisa @officialtulisa with @simonjonespr at G-A-Y London #SaturdayNight #Daddy #ScreamandShout #Young #LivingWithoutYou #NDubz,1
1127,_aubbbbb,"b""Kaya ayokong nasasanay na may nakakausap e. I feel lonely when we don't talk anymore xxx""",2
1128,Pena056,Matswele ao nkare a Pudi ',1
1129,Xiao_Chua,"Noong Biyernes Santo, tamang-tama nakabisita ako sa ancestral compound ng mga Briones kung saan nagbabakasyon ako noong bata pa ako sa bukirin ng aking Lolo Ising at Lola Leoning. Dahil",2.2
1130,joyyfelizaaa,@rynlltm madaldal 7/10 hi ryu!! thankful ako sayo lalo na nung pumayag ka na maging timer sa science kasi nahihiya ako HAHAHAHHAHAHA i appreciate see u next sy mwa ',3
1131,jinvkooks,TAEHYUNGIE????2?!2!2!/77/?/??/?3?2?2?/&amp;/&amp;:&amp;K&amp;2$:&amp;/&amp;.&amp;/$,1
1132,darrylbalanon_,"Dapat kasi nagrereply ka mga wala pang one minute naka reply kana ay sorry marZ. noted po, sa susunod HAHAHA",1
1133,ajastrandeee,I believe papagalitan ako ni mama pag nakita nya dp ko HAHAHAHA',2.2
1134,AlfredPMonilla,I have never oy HAHAHA BAD YUN HAHAHA',2
1135,sayrweeeeel,tawang tawa ako siz ',1
1136,camsiiiia,Masyado kase kong minamaliit e hayahay',2.2
1137,DennizeJiana,Sobrang nabored inakit ng make up,1
1138,sextvibes,hi ask niyo ako,2
1139,fleurkths,ISA PA TONG BABY',1.1
1140,wpcinnderella,"Ate, may story ba si Embry and Statice? si em meron si atis wala po",3
1141,_beadlcrzjung,"b""Walang gustong makinig tas sasabihin pa ikaw nakakaintindi, ikaw na magadjust. Shuta nakaksawa na kaya umintindi at magadjust :( kaya ko magadjust pero nakakasawa. Pero i'll end up the one na maawa at mananahimik at tatanggapin nalang lahat nang nangyayare :(""",2.2
1142,MaegaMart,"@sapiyaaaaaa Ito yung mga like things na nangangagat sa dagat, hindi ako sure kung insekto ba yun o jellyfish. Masakit yung kagat nya tas after that kakati siya'",2
1143,jahzsv,wait me angel dei',1
1144,rappertaehyoong,JOON PLS IKAW ANG PAG-ASA',3
1145,ValleeGonzaga,"Paano magpose sa ibabaw ng 4x4 jeep ang #dalagangpililina? #sanddunes #ilocos #VinaPresets @ Sand Dunes, Paoay, Ilocos Norte",3.1
1146,Ramdani07_,respect pada alam,1
1147,bunsoby,"Hi crushjhjhj Hi, pakamatay na you jok",3
1148,Swetadubey11,"@IndianExpress @priyankagandhi y u want to contest from Varanasi, y you want to finish your career before it start. Khud to bhai wayanad chale gaye aapko aur kar diye PM k aage aapko lagta h aap unko mukabla kar payegi. Kabhi nahi, varanasi ka vikas humme dikha h bachpan bita h humara waha'",1
1149,micanchuu,"Pag ba pagod ka na, susuko ka na? depende.",3
