:			-	-	-	-	
Black	Dot	2386	2386	0.3	0.09776058	0.20223942	
Black	Dot	2387	2387	0.2	0.024742467	0.175257533	
Black	Dot	2388	2388	0.3	0.04124484	0.25875516	
Black	Dot	2389	2389	0.35	0.08541651	0.26458349	
Black	Dot	2390	2390	0.25	0.7388681	-0.4888681	
Black	Dot	2391	2391	0.2	0.17258903	0.02741097	
Black	Dot	2392	2392	0.25	0.03817958	0.21182042	
Black	Dot	2393	2393	0.26	0.06951164	0.19048836	
Black	Dot	2394	2394	0.25	0.059475265	0.190524735	
Black	Dot	2395	2395	0.26	0.08730334	0.17269666	
Black	Dot	2396	2396	0.35	0.04982068	0.30017932	
Black	Dot	2397	2397	0.2	0.025115402	0.174884598	
Black	Dot	2398	2398	0.26	0.1821341	0.0778659	
Black	Dot	2399	2399	0.4	0.059475265	0.340524735	
Black	Dot	2400	2400	0.55	0.1013936	0.4486064	
Black	Dot	2401	2401	0.205	0.1779145	0.0270855	
Black	Dot	2402	2402	0.26	0.2712065	-0.0112065	
Black	Dot	2403	2403	0.2	0.11584242	0.08415758	
Black	Dot	2404	2404	0.26	0.17647436	0.08352564	
Black	Dot	2405	2405	0.3	0.03850584	0.26149416	
Black	Dot	2406	2406	0.4	0.45254555	-0.05254555	
Black	Dot	2407	2407	0.25	0.11358784	0.13641216	
Black	Dot	2408	2408	0.205	0.115717046	0.089282954	
Black	Dot	2409	2409	0.35	0.68671054	-0.33671054	
Black	Dot	2410	2410	0.31	0.11614408	0.19385592	
Black	Dot	2411	2411	0.205	0.05553301	0.14946699	
Black	Dot	2412	2412	0.4	0.07263695	0.32736305	
Black	Dot	2413	2413	0.35	0.2446769	0.1053231	
Black	Dot	2414	2414	0.255	0.13353013	0.12146987	
Black	Dot	2415	2415	0.265	0.06601328	0.19898672	
Black	Dot	2416	2416	0.35	0.13405582	0.21594418	
Black	Dot	2417	2417	0.25	0.04226926	0.20773074	
Black	Dot	2418	2418	0.4	0.11815232	0.28184768	
Black	Dot	2419	2419	0.3	0.0675567	0.2324433	
Black	Dot	2420	2420	0.35	0.12679353	0.22320647	
Black	Dot	2421	2421	0.365	0.21217482	0.15282518	
Black	Dot	2422	2422	0.2	0.06256951	0.13743049	
Black	Dot	2423	2423	0.26	0.5052005	-0.2452005	
Black	Dot	2424	2424	0.2	0.03600414	0.16399586	
Black	Dot	2425	2425	0.35	0.3014671	0.0485329	
Black	Dot	2426	2426	0.4	0.11818621	0.28181379	
Black	Dot	2427	2427	0.25	0.010419813	0.239580187	
Black	Dot	2428	2428	0.26	0.12523465	0.13476535	
Black	Dot	2429	2429	0.25	0.53854156	-0.28854156	
Black	Dot	2430	2430	0.4	0.3603131	0.0396869	
Black	Dot	2431	2431	0.35	0.23010078	0.11989922	
Black	Dot	2432	2432	0.26	0.115963995	0.144036005	
Black	Dot	2433	2433	0.35	0.03505684	0.31494316	
Black	Dot	2434	2434	0.4	0.025916494	0.374083506	
Black	Dot	2435	2435	0.3	0.109594725	0.190405275	
Black	Dot	2436	2436	0.375	0.14893042	0.22606958	
Black	Dot	2437	2437	0.25	0.091729105	0.158270895	
Black	Dot	2438	2438	0.315	0.07091505	0.24408495	
Black	Dot	2439	2439	0.45	0.19309519	0.25690481	
Black	Dot	2440	2440	0.25	0.37646046	-0.12646046	
Black	Dot	2441	2441	0.2	0.3035849	-0.1035849	
Black	Dot	2442	2442	0.3	0.059475265	0.240524735	
Black	Dot	2443	2443	0.35	0.065536484	0.284463516	
Black	Dot	2444	2444	0.25	0.11299731	0.13700269	
Black	Dot	2445	2445	0.4	0.18821275	0.21178725	
Black	Dot	2446	2446	0.25	0.32229498	-0.07229498	
Black	Dot	2447	2447	0.3	0.0091855815	0.2908144185	
Black	Dot	2448	2448	0.2	0.027997414	0.172002586	
Black	Dot	2449	2449	0.35	0.6823716	-0.3323716	
Black	Dot	2450	2450	0.3	0.06064347	0.23935653	
Black	Dot	2451	2451	0.25	0.32146478	-0.07146478	
Black	Dot	2452	2452	0.26	0.12064297	0.13935703	
Black	Dot	2453	2453	0.205	0.0837939	0.1212061	
Black	Dot	2454	2454	0.35	0.08364469	0.26635531	
Black	Dot	2455	2455	0.4	0.20773044	0.19226956	
Black	Dot	2456	2456	0.16	0.036109712	0.123890288	
Black	Dot	2457	2457	0.25	0.47155666	-0.22155666	
Black	Dot	2458	2458	0.3	0.10880958	0.19119042	
Black	Dot	2459	2459	0.2	0.20935762	-0.00935762	
Black	Dot	2460	2460	0.2	0.059475265	0.140524735	
Black	Dot	2461	2461	0.3	0.045384526	0.254615474	
Black	Dot	2462	2462	0.2	0.08730334	0.11269666	
Black	Dot	2463	2463	0.4	0.66553557	-0.26553557	
Black	Dot	2464	2464	0.4	0.07040189	0.32959811	
Black	Dot	2465	2465	0.35	0.11213265	0.23786735	
Black	Dot	2466	2466	0.2	0.029177366	0.170822634	
Black	Dot	2467	2467	0.26	0.17164992	0.08835008	
Black	Dot	2468	2468	0.35	0.11906731	0.23093269	
Black	Dot	2469	2469	0.305	0.08702353	0.21797647	
Black	Dot	2470	2470	0.2	0.442474	-0.242474	
Black	Dot	2471	2471	0.25	0.19833401	0.05166599	
Black	Dot	2472	2472	0.35	0.20817629	0.14182371	
Black	Dot	2473	2473	0.3	0.50283104	-0.20283104	
Black	Dot	2474	2474	0.25	0.042000413	0.207999587	
Black	Dot	2475	2475	0.31	0.060945015	0.249054985	
Black	Dot	2476	2476	0.26	0.07618846	0.18381154	
Black	Dot	2477	2477	0.35	0.2037588	0.1462412	
Black	Dot	2478	2478	0.4	0.06557036	0.33442964	
Black	Dot	2479	2479	0.45	0.054745015	0.395254985	
Black	Dot	2480	2480	0.25	0.7143426	-0.4643426	
Black	Dot	2481	2481	0.305	0.1191767	0.1858233	
Black	Dot	2482	2482	0.3	0.1683987	0.1316013	
Black	Dot	2483	2483	0.31	0.25700682	0.05299318	
Black	Dot	2484	2484	0.365	0.10098944	0.26401056	
Black	Dot	2485	2485	0.31	0.06974933	0.24025067	
Black	Dot	2486	2486	0.35	0.08116462	0.26883538	
Black	Dot	2487	2487	0.31	0.36062473	-0.05062473	
Black	Dot	2488	2488	0.415	0.1501285	0.2648715	
Black	Dot	2489	2489	0.3	0.39158317	-0.09158317	
Black	Dot	2490	2490	0.255	0.17794256	0.07705744	
Black	Dot	2491	2491	0.35	0.032275602	0.317724398	
Black	Dot	2492	2492	0.255	0.063137196	0.191862804	
Black	Dot	2493	2493	0.35	0.06875354	0.28124646	
Black	Dot	2494	2494	0.45	0.05420343	0.39579657	
Black	Dot	2495	2495	0.4	0.1143664	0.2856336	
Black	Dot	2496	2496	0.35	0.18385962	0.16614038	
Black	Dot	2497	2497	0.4	0.10894404	0.29105596	
Black	Dot	2498	2498	0.31	0.26475188	0.04524812	
Black	Dot	2499	2499	0.35	0.16573378	0.18426622	
Black	Dot	2500	2500	0.25	0.35769266	-0.10769266	
Black	Dot	2501	2501	0.35	0.24246919	0.10753081	
Black	Dot	2502	2502	0.4	0.037480216	0.362519784	
Black	Dot	2503	2503	0.25	0.060612343	0.189387657	
Black	Dot	2504	2504	0.3	0.19238977	0.10761023	
Black	Dot	2505	2505	0.3	0.14750257	0.15249743	
Black	Dot	2506	2506	0.4	0.08037971	0.31962029	
Black	Dot	2507	2507	0.45	0.35980496	0.09019504	
Black	Dot	2508	2508	0.3	0.46082973	-0.16082973	
Black	Dot	2509	2509	0.35	0.03448509	0.31551491	
Black	Dot	2510	2510	0.31	0.2293473	0.0806527	
Black	Dot	2511	2511	0.5	0.8935705	-0.3935705	
Black	Dot	2512	2512	0.45	0.6079781	-0.1579781	
Black	Dot	2513	2513	0.3	0.08730334	0.21269666	
Black	Dot	2514	2514	0.3	0.6079781	-0.3079781	
Black	Dot	2515	2515	0.4	0.073294915	0.326705085	
Black	Dot	2516	2516	0.25	0.45908472	-0.20908472	
Black	Dot	2517	2517	0.3	0.11783952	0.18216048	
Black	Dot	2518	2518	0.31	0.17035925	0.13964075	
Black	Dot	2519	2519	0.31	0.049541775	0.260458225	
Black	Dot	2520	2520	0.3	0.04132088	0.25867912	
Black	Dot	2521	2521	0.31	0.83785176	-0.52785176	
Black	Dot	2522	2522	0.35	0.08730334	0.26269666	
Black	Dot	2523	2523	0.4	0.09412558	0.30587442	
Black	Dot	2524	2524	0.25	0.7388681	-0.4888681	
Black	Dot	2525	2525	0.3	0.2776649	0.0223351	
Black	Dot	2526	2526	0.45	0.18249582	0.26750418	
Black	Dot	2527	2527	0.25	0.10218931	0.14781069	
Black	Dot	2528	2528	0.4	0.923108	-0.523108	
Black	Dot	2529	2529	0.25	0.066590086	0.183409914	
Black	Dot	2530	2530	0.3	0.16630165	0.13369835	
Black	Dot	2531	2531	0.31	0.12063162	0.18936838	
Black	Dot	2532	2532	0.25	0.21620351	0.03379649	
Black	Dot	2533	2533	0.4	0.12009507	0.27990493	
Black	Dot	2534	2534	0.45	0.09017966	0.35982034	
Black	Dot	2535	2535	0.35	0.7143426	-0.3643426	
Black	Dot	2536	2536	0.6	0.96564394	-0.36564394	
Black	Dot	2537	2537	0.2	0.1209318	0.0790682	
Black	Dot	2538	2538	0.3	0.20258069	0.09741931	
Black	Dot	2539	2539	0.25	0.044556826	0.205443174	
Black	Dot	2540	2540	0.35	0.20474751	0.14525249	
Black	Dot	2541	2541	0.3	0.0728591	0.2271409	
Black	Dot	2542	2542	0.25	0.37471926	-0.12471926	
Black	Dot	2543	2543	0.4	0.06855937	0.33144063	
Black	Dot	2544	2544	0.255	0.65520185	-0.40020185	
Black	Dot	2545	2545	0.315	0.04348652	0.27151348	
Black	Dot	2546	2546	0.255	0.0569548	0.1980452	
Black	Dot	2547	2547	0.31	0.09539043	0.21460957	
Black	Dot	2548	2548	0.3	0.31806573	-0.01806573	
Black	Dot	2549	2549	0.255	0.070714794	0.184285206	
Black	Dot	2550	2550	0.45	0.08213448	0.36786552	
Black	Dot	2551	2551	0.4	0.2136359	0.1863641	
Black	Dot	2552	2552	0.415	0.09310082	0.32189918	
Black	Dot	2553	2553	0.5	0.37002513	0.12997487	
Black	Dot	2554	2554	0.4	0.18049209	0.21950791	
Black	Dot	2555	2555	0.3	0.20228973	0.09771027	
Black	Dot	2556	2556	0.25	0.1719253	0.0780747	
Black	Dot	2557	2557	0.35	0.08730334	0.26269666	
Black	Dot	2558	2558	0.35	0.08740588	0.26259412	
Black	Dot	2559	2559	0.355	0.69646615	-0.34146615	
Black	Dot	2560	2560	0.4	0.08996758	0.31003242	
Black	Dot	2561	2561	0.3	0.013162086	0.286837914	
Black	Dot	2562	2562	0.365	0.30405176	0.06094824	
Black	Dot	2563	2563	0.75	0.96747214	-0.21747214	
Black	Dot	2564	2564	0.55	0.11797861	0.43202139	
Black	Dot	2565	2565	0.4	0.22419833	0.17580167	
Black	Dot	2566	2566	0.25	0.07247237	0.17752763	
Black	Dot	2567	2567	0.4	0.24318425	0.15681575	
Black	Dot	2568	2568	0.3	0.15429588	0.14570412	
Black	Dot	2569	2569	0.45	0.031856317	0.418143683	
Black	Dot	2570	2570	0.255	0.11683933	0.13816067	
Black	Dot	2571	2571	0.35	0.3130233	0.0369767	
Black	Dot	2572	2572	0.5	0.9486035	-0.4486035	
Black	Dot	2573	2573	0.35	0.6182368	-0.2682368	
Black	Dot	2574	2574	0.415	0.5211443	-0.1061443	
Black	Dot	2575	2575	0.42	0.2220675	0.1979325	
Black	Dot	2576	2576	0.255	0.18555845	0.06944155	
Black	Dot	2577	2577	0.31	0.66553557	-0.35553557	
Black	Dot	2578	2578	0.25	0.20310189	0.04689811	
Black	Dot	2579	2579	0.3	0.38271487	-0.08271487	
Black	Dot	2580	2580	0.35	0.08730334	0.26269666	
Black	Dot	2581	2581	0.25	0.05430724	0.19569276	
Black	Dot	2582	2582	0.4	0.16008128	0.23991872	
Black	Dot	2583	2583	0.5	0.32208943	0.17791057	
Black	Dot	2584	2584	0.35	0.22940773	0.12059227	
Black	Dot	2585	2585	0.35	0.21640223	0.13359777	
Black	Dot	2586	2586	0.25	0.10727658	0.14272342	
Black	Dot	2587	2587	0.45	0.041184977	0.408815023	
Black	Dot	2588	2588	0.4	0.451215	-0.051215	
Black	Dot	2589	2589	0.3	0.16008128	0.13991872	
Black	Dot	2590	2590	0.3	0.08730334	0.21269666	
Black	Dot	2591	2591	0.42	0.21648812	0.20351188	
Black	Dot	2592	2592	0.355	0.07171492	0.28328508	
Black	Dot	2593	2593	0.45	0.28992838	0.16007162	
Black	Dot	2594	2594	0.25	0.112053774	0.137946226	
Black	Dot	2595	2595	0.365	0.044189572	0.320810428	
Black	Dot	2596	2596	0.35	0.02255041	0.32744959	
Black	Dot	2597	2597	0.35	0.24933368	0.10066632	
Black	Dot	2598	2598	0.31	0.21349172	0.09650828	
Black	Dot	2599	2599	0.4	0.48898554	-0.08898554	
Black	Dot	2600	2600	0.3	0.028248206	0.271751794	
Black	Dot	2601	2601	0.31	0.12278693	0.18721307	
Black	Dot	2602	2602	0.3	0.07319775	0.22680225	
Black	Dot	2603	2603	0.31	0.18652077	0.12347923	
Black	Dot	2604	2604	0.4	0.12301757	0.27698243	
Black	Dot	2605	2605	0.3	0.16285226	0.13714774	
Black	Dot	2606	2606	0.31	0.36617327	-0.05617327	
Black	Dot	2607	2607	0.4	0.0164312	0.3835688	
Black	Dot	2608	2608	0.35	0.14104292	0.20895708	
Black	Dot	2609	2609	0.365	0.249564	0.115436	
Black	Dot	2610	2610	0.305	0.871496	-0.566496	
Black	Dot	2611	2611	0.35	0.13644864	0.21355136	
Black	Dot	2612	2612	0.35	0.22002372	0.12997628	
Black	Dot	2613	2613	0.45	0.12070066	0.32929934	
Black	Dot	2614	2614	0.305	0.95314676	-0.64814676	
Black	Dot	2615	2615	0.4	0.046828467	0.353171533	
Black	Dot	2616	2616	0.32	0.06251509	0.25748491	
Black	Dot	2617	2617	0.55	0.1582939	0.3917061	
Black	Dot	2618	2618	0.4	0.05498104	0.34501896	
Black	Dot	2619	2619	0.255	0.38336122	-0.12836122	
Black	Dot	2620	2620	0.3	0.14602436	0.15397564	
Black	Dot	2621	2621	0.35	0.3820755	-0.0320755	
Black	Dot	2622	2622	0.25	0.06475802	0.18524198	
Black	Dot	2623	2623	0.45	0.012657683	0.437342317	
Black	Dot	2624	2624	0.4	0.14914627	0.25085373	
Black	Dot	2625	2625	0.45	0.022214174	0.427785826	
Black	Dot	2626	2626	0.3	0.21870117	0.08129883	
Black	Dot	2627	2627	0.255	0.120097846	0.134902154	
Black	Dot	2628	2628	0.31	0.2515224	0.0584776	
Black	Dot	2629	2629	0.35	0.20168018	0.14831982	
Black	Dot	2630	2630	0.205	0.2568331	-0.0518331	
Black	Dot	2631	2631	0.405	0.34434402	0.06065598	
Black	Dot	2632	2632	0.255	0.3754187	-0.1204187	
Black	Dot	2633	2633	0.365	0.11269428	0.25230572	
Black	Dot	2634	2634	0.255	0.070828885	0.184171115	
Black	Dot	2635	2635	0.5	0.07804536	0.42195464	
Black	Dot	2636	2636	0.42	0.038941205	0.381058795	
Black	Dot	2637	2637	0.25	0.0351744	0.2148256	
Black	Dot	2638	2638	0.31	0.18301281	0.12698719	
Black	Dot	2639	2639	0.35	0.12080327	0.22919673	
Black	Dot	2640	2640	0.35	0.039533805	0.310466195	
Black	Dot	2641	2641	0.35	0.1618188	0.1881812	
Black	Dot	2642	2642	0.25	0.073845804	0.176154196	
Black	Dot	2643	2643	0.4	0.23079234	0.16920766	
Black	Dot	2644	2644	0.35	0.17891967	0.17108033	
Black	Dot	2645	2645	0.45	0.093254514	0.356745486	
Black	Dot	2646	2646	0.4	0.066519976	0.333480024	
Black	Dot	2647	2647	0.4	0.5073281	-0.1073281	
Black	Dot	2648	2648	0.31	0.13872454	0.17127546	
Black	Dot	2649	2649	0.255	0.08730334	0.16769666	
Black	Dot	2650	2650	0.355	0.08730334	0.26769666	
Black	Dot	2651	2651	0.45	0.077463046	0.372536954	
Black	Dot	2652	2652	0.3	0.23112018	0.06887982	
Black	Dot	2653	2653	0.3	0.6519473	-0.3519473	
Black	Dot	2654	2654	0.35	0.057292674	0.292707326	
Black	Dot	2655	2655	0.25	0.2549317	-0.0049317	
Black	Dot	2656	2656	0.3	0.08468702	0.21531298	
Black	Dot	2657	2657	0.3	0.11321428	0.18678572	
Black	Dot	2658	2658	0.25	0.17740673	0.07259327	
Black	Dot	2659	2659	0.3	0.21616536	0.08383464	
Black	Dot	2660	2660	0.35	0.08796156	0.26203844	
Black	Dot	2661	2661	0.2	0.009560435	0.190439565	
Black	Dot	2662	2662	0.45	0.29656386	0.15343614	
Black	Dot	2663	2663	0.3	0.11320052	0.18679948	
Black	Dot	2664	2664	0.25	0.06450546	0.18549454	
Black	Dot	2665	2665	0.3	0.27746993	0.02253007	
Black	Dot	2666	2666	0.355	0.0670837	0.2879163	
Black	Dot	2667	2667	0.31	0.10289926	0.20710074	
Black	Dot	2668	2668	0.4	0.06502429	0.33497571	
Black	Dot	2669	2669	0.4	0.023681154	0.376318846	
Black	Dot	2670	2670	0.35	0.14419554	0.20580446	
Black	Dot	2671	2671	0.255	0.3212831	-0.0662831	
Black	Dot	2672	2672	0.365	0.101374514	0.263625486	
Black	Dot	2673	2673	0.25	0.022603916	0.227396084	
Black	Dot	2674	2674	0.31	0.07484803	0.23515197	
Black	Dot	2675	2675	0.35	0.27699208	0.07300792	
Black	Dot	2676	2676	0.31	0.013839571	0.296160429	
Black	Dot	2677	2677	0.37	0.2917836	0.0782164	
Black	Dot	2678	2678	0.25	0.0560709	0.1939291	
Black	Dot	2679	2679	0.45	0.31568393	0.13431607	
Black	Dot	2680	2680	0.4	0.042026885	0.357973115	
Black	Dot	2681	2681	0.31	0.16337468	0.14662532	
Black	Dot	2682	2682	0.3	0.03030641	0.26969359	
Black	Dot	2683	2683	0.65	0.8317177	-0.1817177	
Black	Dot	2684	2684	0.45	0.39394122	0.05605878	
Black	Dot	2685	2685	0.25	0.16869643	0.08130357	
Black	Dot	2686	2686	0.4	0.2999569	0.1000431	
Black	Dot	2687	2687	0.45	0.06977582	0.38022418	
Black	Dot	2688	2688	0.35	0.20758009	0.14241991	
Black	Dot	2689	2689	0.3	0.028911341	0.271088659	
Black	Dot	2690	2690	0.5	0.09475311	0.40524689	
Black	Dot	2691	2691	0.25	0.21865709	0.03134291	
Black	Dot	2692	2692	0.3	0.058343112	0.241656888	
Black	Dot	2693	2693	0.35	0.22228263	0.12771737	
Black	Dot	2694	2694	0.31	0.11981769	0.19018231	
Black	Dot	2695	2695	0.4	0.07014821	0.32985179	
Black	Dot	2696	2696	0.25	0.086668774	0.163331226	
Black	Dot	2697	2697	0.31	0.19388326	0.11611674	
Black	Dot	2698	2698	0.4	0.096315295	0.303684705	
Black	Dot	2699	2699	0.45	0.4876931	-0.0376931	
Black	Dot	2700	2700	0.35	0.36658922	-0.01658922	
Black	Dot	2701	2701	0.355	0.9331562	-0.5781562	
Black	Dot	2702	2702	0.35	0.12775002	0.22224998	
Black	Dot	2703	2703	0.4	0.066392034	0.333607966	
Black	Dot	2704	2704	0.45	0.26078892	0.18921108	
Black	Dot	2705	2705	0.36	0.6587229	-0.2987229	
Black	Dot	2706	2706	0.3	0.09622308	0.20377692	
Black	Dot	2707	2707	0.3	0.24179973	0.05820027	
Black	Dot	2708	2708	0.3	0.14912108	0.15087892	
Black	Dot	2709	2709	0.3	0.22743824	0.07256176	
Black	Dot	2710	2710	0.3	0.070159905	0.229840095	
Black	Dot	2711	2711	0.4	0.01658759	0.38341241	
Black	Dot	2712	2712	0.45	0.2508098	0.1991902	
Black	Dot	2713	2713	0.255	0.047806088	0.207193912	
Black	Dot	2714	2714	0.31	0.10998954	0.20001046	
Black	Dot	2715	2715	0.35	0.1887992	0.1612008	
Black	Dot	2716	2716	0.3	0.1484632	0.1515368	
Black	Dot	2717	2717	0.35	0.11582171	0.23417829	
Black	Dot	2718	2718	0.365	0.07013071	0.29486929	
Black	Dot	2719	2719	0.31	0.025953205	0.284046795	
Black	Dot	2720	2720	0.4	0.10041469	0.29958531	
Black	Dot	2721	2721	0.365	0.117434494	0.247565506	
Black	Dot	2722	2722	0.41	0.17303942	0.23696058	
Black	Dot	2723	2723	0.37	0.61853707	-0.24853707	
Black	Dot	2724	2724	0.4	0.15440463	0.24559537	
Black	Dot	2725	2725	0.35	0.051937647	0.298062353	
Black	Dot	2726	2726	0.45	0.07237312	0.37762688	
Black	Dot	2727	2727	0.3	0.10616315	0.19383685	
Black	Dot	2728	2728	0.25	0.059475265	0.190524735	
Black	Dot	2729	2729	0.45	0.07122383	0.37877617	
Black	Dot	2730	2730	0.4	0.098335855	0.301664145	
Black	Dot	2731	2731	0.3	0.029888952	0.270111048	
Black	Dot	2732	2732	0.42	0.15078194	0.26921806	
Black	Dot	2733	2733	0.35	0.06903735	0.28096265	
Black	Dot	2734	2734	0.31	0.16098359	0.14901641	
Black	Dot	2735	2735	0.42	0.14148702	0.27851298	
Black	Dot	2736	2736	0.35	0.028625784	0.321374216	
Black	Dot	2737	2737	0.45	0.026032424	0.423967576	
Black	Dot	2738	2738	0.255	0.072671585	0.182328415	
Black	Dot	2739	2739	0.3	0.05065831	0.24934169	
Black	Dot	2740	2740	0.255	0.30506447	-0.05006447	
Black	Dot	2741	2741	0.4	0.46228236	-0.06228236	
Black	Dot	2742	2742	0.3	0.060980838	0.239019162	
Black	Dot	2743	2743	0.3	0.058227934	0.241772066	
Black	Dot	2744	2744	0.36	0.10381698	0.25618302	
Black	Dot	2745	2745	0.3	0.06323821	0.23676179	
Black	Dot	2746	2746	0.35	0.09076914	0.25923086	
Black	Dot	2747	2747	0.4	0.5705242	-0.1705242	
Black	Dot	2748	2748	0.35	0.087303296	0.262696704	
Black	Dot	2749	2749	0.45	0.0790606	0.3709394	
Black	Dot	2750	2750	0.3	0.11817372	0.18182628	
Black	Dot	2751	2751	0.25	0.022502325	0.227497675	
Black	Dot	2752	2752	0.255	0.16728285	0.08771715	
Black	Dot	2753	2753	0.4	0.15040223	0.24959777	
Black	Dot	2754	2754	0.4	0.9208374	-0.5208374	
Black	Dot	2755	2755	0.35	0.26971787	0.08028213	
Black	Dot	2756	2756	0.25	0.07383903	0.17616097	
Black	Dot	2757	2757	0.3	0.37113342	-0.07113342	
Black	Dot	2758	2758	0.4	0.36297396	0.03702604	
Black	Dot	2759	2759	0.45	0.17897753	0.27102247	
Black	Dot	2760	2760	0.25	0.07164049	0.17835951	
Black	Dot	2761	2761	0.3	0.2355333	0.0644667	
Black	Dot	2762	2762	0.3	0.07041788	0.22958212	
Black	Dot	2763	2763	0.315	0.029803839	0.285196161	
Black	Dot	2764	2764	0.35	0.17382598	0.17617402	
Black	Dot	2765	2765	0.31	0.11774282	0.19225718	
Black	Dot	2766	2766	0.425	0.034787733	0.390212267	
Black	Dot	2767	2767	0.35	0.33452776	0.01547224	
Black	Dot	2768	2768	0.315	0.2831087	0.0318913	
Black	Dot	2769	2769	0.26	0.02404441	0.23595559	
Black	Dot	2770	2770	0.4	0.21732935	0.18267065	
Black	Dot	2771	2771	0.26	0.26648304	-0.00648304	
Black	Dot	2772	2772	0.25	0.21908508	0.03091492	
Black	Dot	2773	2773	0.315	0.16513687	0.14986313	
Black	Dot	2774	2774	0.305	0.5349318	-0.2299318	
Black	Dot	2775	2775	0.4	0.048157275	0.351842725	
Black	Dot	2776	2776	0.4	0.17725706	0.22274294	
Black	Dot	2777	2777	0.37	0.12045558	0.24954442	
Black	Dot	2778	2778	0.4	0.2001195	0.1998805	
Black	Dot	2779	2779	0.3	0.21983469	0.08016531	
Black	Dot	2780	2780	0.315	0.1516121	0.1633879	
Black	Dot	2781	2781	0.35	0.12040874	0.22959126	
Black	Dot	2782	2782	0.26	0.09895107	0.16104893	
Black	Dot	2783	2783	0.36	0.17651041	0.18348959	
Black	Dot	2784	2784	0.365	0.118746914	0.246253086	
Black	Dot	2785	2785	0.4	0.10130231	0.29869769	
Black	Dot	2786	2786	0.45	0.033689547	0.416310453	
Black	Dot	2787	2787	0.3	0.06522034	0.23477966	
Black	Dot	2788	2788	0.31	0.10811824	0.20188176	
Black	Dot	2789	2789	0.4	0.15323973	0.24676027	
Black	Dot	2790	2790	0.35	0.13160567	0.21839433	
Black	Dot	2791	2791	0.45	0.19491297	0.25508703	
Black	Dot	2792	2792	0.2	0.022108218	0.177891782	
Black	Dot	2793	2793	0.4	0.22065055	0.17934945	
Black	Dot	2794	2794	0.4	0.5038981	-0.1038981	
Black	Dot	2795	2795	0.3	0.1172237	0.1827763	
Black	Dot	2796	2796	0.25	0.10306763	0.14693237	
Black	Dot	2797	2797	0.45	0.12098356	0.32901644	
Black	Dot	2798	2798	0.3	0.28698644	0.01301356	
Black	Dot	2799	2799	0.3	0.030116567	0.269883433	
Black	Dot	2800	2800	0.25	0.15050104	0.09949896	
Black	Dot	2801	2801	0.2	0.20898944	-0.00898944	
Black	Dot	2802	2802	0.3	0.10237644	0.19762356	
Black	Dot	2803	2803	0.25	0.053799607	0.196200393	
Black	Dot	2804	2804	0.35	0.55313057	-0.20313057	
Black	Dot	2805	2805	0.4	0.1501246	0.2498754	
Black	Dot	2806	2806	0.3	0.08932704	0.21067296	
Black	Dot	2807	2807	0.3	0.24584626	0.05415374	
Black	Dot	2808	2808	0.35	0.051098477	0.298901523	
Black	Dot	2809	2809	0.25	0.12305002	0.12694998	
Black	Dot	2810	2810	0.25	0.06949181	0.18050819	
Black	Dot	2811	2811	0.45	0.0632248	0.3867752	
Black	Dot	2812	2812	0.45	0.46589994	-0.01589994	
Black	Dot	2813	2813	0.4	0.24459189	0.15540811	
Black	Dot	2814	2814	0.35	0.08118219	0.26881781	
Black	Dot	2815	2815	0.35	0.2830144	0.0669856	
Black	Dot	2816	2816	0.3	0.22764978	0.07235022	
Black	Dot	2817	2817	0.3	0.063774586	0.236225414	
Black	Dot	2818	2818	0.25	0.11057257	0.13942743	
Black	Dot	2819	2819	0.35	0.4371341	-0.0871341	
Black	Dot	2820	2820	0.315	0.5471299	-0.2321299	
Black	Dot	2821	2821	0.3	0.025659628	0.274340372	
Black	Dot	2822	2822	0.35	0.54712987	-0.19712987	
Black	Dot	2823	2823	0.5	0.06875777	0.43124223	
Black	Dot	2824	2824	0.35	0.047501497	0.302498503	
Black	Dot	2825	2825	0.45	0.054614097	0.395385903	
Black	Dot	2826	2826	0.4	0.059475265	0.340524735	
Black	Dot	2827	2827	0.35	0.31507963	0.03492037	
Black	Dot	2828	2828	0.3	0.08121393	0.21878607	
Black	Dot	2829	2829	0.25	0.31922564	-0.06922564	
Black	Dot	2830	2830	0.3	0.09856661	0.20143339	
Black	Dot	2831	2831	0.4	0.031728458	0.368271542	
Black	Dot	2832	2832	0.35	0.40487948	-0.05487948	
Black	Dot	2833	2833	0.25	0.34408867	-0.09408867	
Black	Dot	2834	2834	0.255	0.036308598	0.218691402	
Black	Dot	2835	2835	0.305	0.14384885	0.16115115	
Black	Dot	2836	2836	0.35	0.118715435	0.231284565	
Black	Dot	2837	2837	0.4	0.041721668	0.358278332	
Black	Dot	2838	2838	0.3	0.36942253	-0.06942253	
Black	Dot	2839	2839	0.45	0.46589994	-0.01589994	
Black	Dot	2840	2840	0.45	0.1590101	0.2909899	
Black	Dot	2841	2841	0.3	0.03296951	0.26703049	
Black	Dot	2842	2842	0.25	0.46589994	-0.21589994	
Black	Dot	2843	2843	0.35	0.059238743	0.290761257	
Black	Dot	2844	2844	0.3	0.12266908	0.17733092	
Black	Dot	2845	2845	0.4	0.22587223	0.17412777	
Black	Dot	2846	2846	0.25	0.14206238	0.10793762	
Black	Dot	2847	2847	0.25	0.17378825	0.07621175	
Black	Dot	2848	2848	0.3	0.31286663	-0.01286663	
